# X1 X2 X3 X4 X5 X6
0.222554 1.07887 -0.129367 -0.540224 -0.160036 0.141808
-0.285461 0.903195 -0.117295 -0.321706 -0.261581 -0.495943
0.448755 -1.22825 -0.458445 -0.645838 -0.244435 0.180006
-0.573584 -0.124944 -0.187194 -0.126821 0.210329 0.266246
1.71827 1.88779 -0.175209 0.144668 -0.323729 0.0249804
0.301961 0.243259 -0.174721 0.0958635 0.330555 -0.216401
1.28306 2.61742 0.345183 -0.416158 -0.796253 -0.262687
-0.298347 -0.99257 -0.00309341 0.485681 -0.0718193 -0.181878
0.0829531 -1.54573 0.0183671 -0.13088 -0.478059 0.42116
0.152068 0.151867 -0.147965 -0.353373 0.0788429 -0.0119484
-0.27284 0.670394 -0.209106 -0.304254 -0.198409 -0.150701
1.58093 3.12278 0.25313 0.228649 -0.122412 -0.0280165
-0.69313 -0.0113041 0.546531 -0.238758 0.121142 -0.00704092
1.91665 2.53924 0.201317 -0.464396 0.000849344 0.224813
1.01075 1.83525 0.0187694 0.129956 0.28113 0.126616
-0.0376428 -1.10719 -0.192882 0.160973 0.0812501 -0.681149
1.25369 2.05183 -0.500929 -0.148998 0.38335 -0.092972
-0.536274 0.00880386 0.348772 0.238404 0.042901 0.249625
0.0996898 -0.105108 -0.311745 0.392245 0.0417062 0.178851
-0.635563 -0.955423 -0.581264 -0.354971 0.0466542 0.270162
0.328819 -0.0774204 0.0774107 0.796504 -0.037045 -0.248965
1.56509 2.27631 -0.0074702 -0.354931 0.404884 0.302528
-0.726603 -0.0747585 0.513167 -0.146086 0.0496505 0.313883
0.0928274 0.49308 -0.250032 0.0914203 -0.199189 0.138373
0.0569085 0.658758 0.299023 0.410745 0.0953124 0.15855
1.28584 2.33419 -0.367276 0.340455 -0.036611 -0.209198
0.263697 -0.38746 0.0471266 -0.134717 -0.31287 0.0982198
0.381745 -0.0568082 0.294171 -0.513169 0.193634 0.161406
-0.332972 0.683891 -0.0829002 0.195516 -0.320967 -0.250464
-0.325419 -2.01529 0.485317 -0.628061 -0.0150703 0.013144
0.197708 -0.352569 0.0490238 0.365167 0.143956 -0.0340029
0.114767 1.9483 -0.310826 -0.0857178 -0.363434 0.249959
0.283001 1.26215 -0.407923 -0.277076 0.0967613 0.574576
-0.541011 -0.283452 0.25646 0.0260175 -0.167435 -0.0923582
0.322537 -0.0767415 -0.0266704 0.34774 0.368433 0.0885056
-0.171889 1.11718 0.138545 -0.620299 0.324121 0.281743
0.0196864 1.08479 -0.683684 -0.105784 -0.174493 -0.418224
0.187974 0.784307 -0.246731 0.723242 -0.117746 -0.774937
0.290275 0.305297 0.00297404 0.0473194 0.40586 -0.458005
-0.0813205 -1.29959 -0.20117 -0.0041681 0.101725 0.446723
0.277987 -0.0335571 -0.176861 0.345395 -0.0220795 0.368321
1.12048 2.6893 -0.020538 -0.0480479 -0.530989 0.0194158
0.154267 0.0231121 0.0483944 -0.145411 0.179439 0.318947
1.4383 2.01264 0.15035 0.248703 -0.360768 -0.0642592
-0.0511214 0.158463 -0.489296 -0.17198 0.117593 0.0842192
1.00497 2.69625 -0.117108 -0.354794 0.0469691 -0.476049
1.5949 2.4628 0.097705 -0.224193 -0.170193 0.0661406
0.0751359 -0.528477 -0.0325639 -0.115288 0.094934 -0.134265
0.147879 1.12449 -0.0545485 -0.21703 -0.210783 -0.0449533
1.56425 2.17647 0.304451 0.197238 -0.233767 -0.418231
-0.265073 0.330525 -0.0534271 0.110585 -0.268928 0.189088
-0.42525 -0.558033 -0.323343 0.0784868 -0.0774581 -0.104426
-0.595633 -1.70624 0.232915 0.299248 -0.328707 -0.270259
-0.147419 -0.162977 0.465179 -0.366606 -0.203234 0.312389
-0.262068 0.266181 0.196411 0.00576763 0.168875 -0.0490623
0.300757 0.364081 -0.104318 0.333069 0.290415 0.121105
0.597118 0.808618 -0.590067 0.00781474 -0.19053 -0.273336
0.180477 -1.68022 -0.304731 -0.0138153 0.335949 -0.243321
0.125077 0.495382 -0.0811091 0.0309916 0.376603 -0.0926163
2.1335 2.30901 0.328829 -0.0435921 -0.282611 -0.348282
1.24509 2.56115 0.438381 0.0318292 0.0951911 -0.0990562
-0.360437 -0.97843 0.271089 -0.2293 -0.104586 0.173214
-0.127171 0.979815 0.366095 -0.109867 -0.21914 -0.132391
-0.257651 1.62306 0.465109 -0.184056 -0.151384 0.216824
0.465698 1.05798 -0.231117 -0.107428 0.0922615 -0.000404419
-0.415664 -0.208621 0.0273777 -0.114966 -0.293309 -0.030276
0.236901 -0.86903 -0.091962 -0.246683 -0.457714 0.0850554
-0.307592 -0.920335 0.251796 0.119591 -0.280422 -0.129898
-0.218131 0.302848 0.000321338 0.0382348 -0.315102 -0.0811636
-0.607213 -0.350363 -0.436489 -0.404925 0.547392 -0.106761
1.66901 3.01678 -0.0250419 0.268262 -0.0750636 -0.300316
0.0827112 -0.230603 0.251798 0.0375112 0.0155188 0.0838976
0.154221 1.21336 0.0539622 0.19105 -0.432976 -0.362037
0.213012 0.405799 -0.00679918 0.198306 0.269783 -0.388661
-0.303277 -1.83109 0.112101 0.160854 0.181455 -0.500159
-0.00467981 -1.06906 -0.109531 0.245102 0.24042 -0.319965
0.344261 1.43934 0.285548 -0.395136 -0.449989 -0.574392
0.337634 -0.738048 -0.178096 0.237909 -0.513908 -0.111494
-0.150294 -0.12323 -0.252904 -0.145884 -0.252573 -0.0663875
2.30293 3.25534 -0.158134 -0.0984688 -0.29431 0.42044
-0.298886 0.235271 -0.0253356 -0.442288 -0.270711 0.222154
0.229215 -0.168793 0.17068 -0.336199 -0.194906 0.0214844
0.346395 -0.315727 -0.0697308 0.265869 0.356377 -0.0451989
1.81154 2.81792 -0.162647 0.363329 -0.27363 -0.181997
-0.0273802 -1.02177 0.0724873 -0.325033 -0.153632 0.131975
-0.189216 -0.433969 -0.30971 0.0882642 0.0743212 -0.227514
0.133411 0.364831 -0.0723214 -0.0445888 -0.0156834 0.0424592
0.514452 0.41451 0.296026 0.539422 -0.606705 -0.655668
-0.0079962 -0.670053 0.0304617 -0.739422 -0.191688 0.529721
-0.208192 -0.374039 0.481165 -0.0215064 -0.0753004 -0.00757875
0.292358 -1.12937 -0.131319 -0.0874353 0.0294648 0.107161
0.153014 -0.612083 -0.0749755 -0.325818 -0.2321 0.310689
0.400462 -1.44765 0.295044 0.0251623 -0.413169 0.057021
0.0834358 -0.849134 0.115169 -0.331219 0.170587 -0.248033
-0.194626 1.56209 0.0871767 0.119135 0.0293521 -0.0519813
-0.244295 -0.117059 0.100374 0.341295 -0.10246 0.423226
-0.0410702 0.408492 0.693305 0.149488 0.0503604 0.191907
-0.0931512 -0.186607 0.200411 -0.205039 -0.340325 -0.469816
0.553541 -0.137981 0.278887 -1.19159 -0.377774 0.127774
0.421423 0.405846 0.0115203 -0.103552 0.222279 -0.0465037
-0.382647 -0.568957 -0.43631 0.135692 -0.00826465 0.558694
-0.370241 0.717722 0.484654 0.401636 0.312893 -0.177714
-0.0783264 -1.09342 0.0873715 0.0564414 0.222127 0.115073
0.386772 -0.44136 -0.238132 -0.448005 -0.505294 -0.439044
0.24838 0.89496 -0.528923 0.069875 0.189838 -0.0845947
0.503843 -0.232645 0.237255 -0.0128063 0.117276 -0.185592
0.333653 -2.20036 0.322204 0.161372 -0.207201 0.587541
0.687315 -0.0372881 -0.240731 -0.309907 0.542312 -0.079516
0.22132 -0.768148 0.635346 0.330064 -0.116968 0.0378998
0.0431292 -0.402118 0.243109 -0.28764 0.0459828 0.124379
-0.279133 0.184115 -0.156015 0.14999 -0.187096 0.416645
0.186518 -0.112806 -0.440342 0.208442 0.415632 0.144094
-0.267112 0.865142 -0.547474 -0.198084 0.203946 -0.101115
0.233489 0.16163 -0.483252 -0.490521 -0.0909327 -0.526037
1.9245 2.98184 0.445557 0.191395 0.0111261 -0.227413
0.355518 -0.13134 0.183329 0.157801 0.261981 -0.1081
-0.13866 -0.686174 -0.303713 0.370802 0.300365 0.0439543
1.09853 2.68734 0.359247 0.0549457 -0.0775724 -0.16777
-0.348835 -0.525748 -0.0188686 -0.717574 0.341338 0.256475
-0.0423883 -0.78032 -0.183823 0.0248501 0.349952 0.249388
0.289725 0.589081 0.0317708 -0.267555 -0.0710955 -0.242188
2.40464 2.68714 0.159882 -0.486849 0.0329059 -0.426442
0.110727 -0.723049 -0.421659 0.0413029 0.131622 -0.0236634
-0.0457343 0.547089 -0.311636 -0.0944976 -0.386939 -0.435814
0.0732628 -1.63338 0.00628238 0.235217 0.388978 0.330341
0.0465937 -0.0890481 -0.00826989 -0.033093 -0.101835 0.220911
0.0818931 0.368913 -0.480757 0.127525 0.922517 -0.304511
0.22029 -0.844205 -0.274753 -0.220027 -0.66979 -0.171223
0.759034 0.42484 0.36865 0.366379 -0.518175 0.486856
-0.0865005 -1.43297 0.402501 0.149179 0.0479471 0.163529
0.2924 0.670071 -0.0646891 0.13612 0.551159 -0.342517
-0.187924 -0.281662 0.0760028 -0.0879331 0.169323 0.0770303
-0.203954 0.556951 -0.374324 -0.557014 -0.107603 0.405894
-0.145183 1.43042 0.000175356 -0.0751438 -0.40215 -0.569462
1.61713 2.64764 0.134587 -0.0194547 0.0115474 -0.266976
1.27654 2.37381 -0.425981 -0.0355897 -0.310657 -0.0797773
-0.360334 -0.964595 -0.12956 0.216213 -0.165087 0.49528
1.78066 1.92263 0.453383 0.139528 -0.00159304 0.0407363
0.112778 -0.0883881 0.120079 0.0739028 -0.482298 0.179209
2.24821 2.02026 0.590907 -0.176288 0.111787 -0.468557
-0.227196 0.288965 -0.286892 0.651725 0.138838 -0.24558
0.34515 -0.859029 -0.178928 0.327871 0.394999 -0.296926
-0.342097 0.610712 -0.0994914 -0.143775 0.0569961 -0.145133
0.20248 -0.0802712 -0.0718597 -0.0594352 -0.0412219 0.461679
-0.0180461 0.123869 0.00212207 -0.163198 0.568782 -0.125299
1.33692 2.38879 -0.292966 -0.178285 -0.0977886 0.15349
0.120813 1.5358 0.0323155 -0.240364 -0.607555 0.0578464
0.421842 -1.33009 -0.536855 -0.0757588 0.170405 0.0552309
0.0514193 0.533801 -0.127614 -0.1619 0.213646 -0.643407
-0.113074 0.3421 0.12038 0.445133 -0.494867 -0.294481
0.86278 2.17243 -0.125715 -0.216108 0.318876 -0.251174
0.0879842 0.5665 -0.0830532 0.142593 0.318469 -0.218338
-0.323459 -0.461465 0.0748956 0.0508629 -0.0209634 -0.0930585
0.409681 -1.09849 0.298872 -0.255177 0.187364 0.22899
-0.166922 -0.0835 0.13872 0.10149 -0.0605176 0.334547
-0.06008 -0.720588 0.470454 0.344512 -0.461774 -0.3563
0.0846517 1.79748 0.0693086 0.395719 -0.0795221 0.426709
0.813915 0.469211 -0.2349 -0.0278966 -0.192134 -0.0395319
-0.372983 -0.213573 -0.403047 -0.553581 0.387118 0.441372
0.0575842 -0.135042 0.0456602 -0.29158 0.0951659 0.0323174
-0.171767 -0.541197 0.110037 0.120849 -0.187931 -0.428565
-0.172852 0.460541 -0.72287 0.00296276 -0.0557048 0.0384976
1.26309 2.952 0.25814 -0.454676 -0.0459584 0.133294
1.28032 2.23248 0.212751 0.0512228 0.297902 -0.0475832
-0.167935 -0.818883 -0.255244 0.248023 -0.191721 -0.676048
1.277 2.94639 0.135602 -0.262105 -0.0422425 -0.217085
-0.35849 1.50339 -0.37227 -0.236305 0.0287012 -0.27925
-0.272194 1.00296 0.457245 0.509071 -0.134958 0.0144581
0.0734218 1.74594 0.0854667 -0.671803 0.0253914 0.490528
1.05096 2.8544 0.234362 -0.103336 0.515407 -0.0539949
1.27091 2.3149 -0.116975 -0.332324 -0.576836 -0.198344
-0.0197791 1.2818 -0.283796 0.0999165 0.380762 -0.0889136
0.387141 1.05637 -0.349697 0.0411457 -0.259354 -0.113116
0.0933773 -0.856906 0.639408 0.526168 0.0386103 -0.309941
1.12022 2.5511 -0.111488 0.0521037 -0.00360746 -0.224106
-0.0230743 1.42071 -0.234354 0.175589 0.358754 0.120684
-0.458074 0.0780615 0.839842 0.266215 -0.189017 0.0916684
0.36878 0.83385 -0.0363846 -0.013591 -0.119277 -0.149457
0.605268 2.56024 0.421587 -0.101013 -0.240441 -0.26763
1.49147 2.66478 -0.163391 -0.140253 0.369726 0.359089
-0.368033 -1.53406 0.328268 -0.0518356 0.22864 0.317456
0.0671872 -1.12257 -0.395491 -0.168877 0.256765 -0.110758
0.81663 2.31657 -0.1355 0.188969 -0.163232 -0.0285863
0.648757 1.65498 -0.14075 0.376847 -0.706509 -0.428593
0.114177 -0.211082 -0.279419 0.305599 -0.568691 -0.0562381
0.679907 1.64721 -0.122148 -0.564318 -0.000271067 -0.313959
0.190927 0.440206 0.319319 0.0424637 0.0802701 0.531272
-0.156593 0.253385 0.658383 -0.477733 0.261617 0.336338
1.58384 2.96478 0.134714 0.353745 0.123875 0.227887
-0.167979 0.858658 0.250983 -0.18716 -0.0122406 -0.172366
0.183401 0.50771 -0.287447 -0.480816 0.0263098 -0.253127
1.65528 2.50032 0.00152271 -0.0972531 -0.0956351 -0.422965
-0.0569915 0.171195 -0.19987 -0.307635 -0.0429758 0.227685
-0.266716 -1.29237 0.321514 0.0678995 0.231233 -0.345338
0.307259 1.86003 0.206936 -0.0755364 0.758279 -0.375738
-0.214629 1.3748 0.0773842 -0.140504 0.269268 0.227958
-0.416817 -0.635854 -0.0354405 0.348375 -0.0412967 0.0106692
-0.447716 0.977399 0.279272 0.051757 -0.314183 -0.494315
0.208975 0.492337 -0.0752263 0.45004 -0.233339 0.37666
-0.419382 1.19127 0.0906374 0.525372 0.256812 -0.0554124
-0.157995 -1.0029 -0.0578109 0.262784 -0.0335392 -0.0219994
0.00422493 0.329827 -0.200677 0.101001 -0.0120946 -0.488475
0.145509 -0.466342 -0.223664 -0.199473 0.106954 -0.43301
0.280232 1.64722 0.218691 -0.0308432 -0.118058 0.134097
-0.00150028 0.446729 0.473692 0.56578 0.47297 -0.23728
1.93364 3.35234 -0.279354 -0.013458 0.202318 0.038485
-0.163952 0.633372 0.396285 -0.441366 0.0706355 0.0923527
0.262637 -0.184622 0.362949 -0.266986 0.119345 -0.00444474
0.659261 2.6593 0.109264 -0.268365 -0.120434 -0.415659
1.98525 3.0676 -0.536925 -0.497182 0.00535002 -0.252783
-0.176861 0.139076 0.130091 -0.277995 -0.0449096 0.150732
-0.149485 0.243428 0.527754 0.0698501 -0.333418 0.288429
1.31734 2.16105 0.118292 -0.324639 0.297886 -0.150265
-0.168204 -0.0912385 -0.25619 0.0454061 0.288294 -0.404642
-0.18932 -0.0523085 0.19986 0.133415 -0.0373502 -0.492494
0.276665 0.189446 -0.169773 -0.072307 0.539464 0.418858
0.200358 -0.160621 0.18965 -0.034778 0.142685 -0.278129
-0.249553 0.690393 0.234214 0.371537 -0.171576 -0.465294
0.0098256 1.29336 0.0171189 -0.123317 0.0132742 -0.184038
0.0515253 0.97199 0.350458 0.204236 -0.00197114 -0.0314193
-0.122121 0.167156 -0.0865908 -0.425917 0.403059 0.119469
-0.180878 0.570111 0.0744743 -0.514597 0.73564 -0.225726
-0.103596 0.531554 -0.290163 -0.266999 -0.118665 0.136386
0.891692 1.59796 0.0256448 -0.417951 -0.475966 -0.0705073
0.00795079 -0.682944 -0.138532 0.0111437 -0.0674202 -0.639606
1.44523 2.83542 0.0514453 -0.313916 -0.246295 0.00226196
-0.217316 -0.0608317 0.34696 -0.171862 0.0325155 -0.27849
0.497841 1.3578 0.0429921 -0.19507 -0.635586 -0.390959
0.101833 -0.41247 0.196861 -0.156306 0.289228 0.0902303
1.40986 2.13436 0.110923 -0.280264 0.157772 0.580037
0.307428 1.4919 -0.011379 0.409199 -0.11195 0.053949
-0.320006 0.343957 0.540122 0.0954328 -0.293589 -0.557881
0.298384 -0.224352 0.365675 0.320643 -0.112048 -0.0716787
0.0420268 1.14257 0.208066 -0.0234977 0.200843 0.0920051
-0.120792 -0.703368 0.351318 0.370487 -0.144115 -0.00925763
-0.214335 0.167747 -0.124487 0.293843 0.079727 0.142069
0.531123 -0.934008 -0.0325601 0.538237 0.241076 -0.225933
0.972741 2.64186 0.326566 0.0508388 -0.459 0.556822
0.151024 -0.732034 -0.0626576 -0.136998 0.0917205 0.164067
-0.359454 -0.361556 -0.435815 -0.30777 0.00803156 -0.166775
1.32803 2.39567 0.0960824 0.20963 -0.413549 0.320696
0.183905 0.451539 -0.226045 -0.196812 0.0110179 0.0904463
1.06868 2.17787 -0.0100311 0.276738 0.0435671 -0.0851256
-0.0916852 -0.426888 -0.0639224 -0.160311 -0.251883 0.687245
1.52062 2.37568 -0.124189 0.186491 -0.282311 -0.136212
1.14833 2.08373 -0.249388 -0.207012 0.000471171 0.177382
0.0455708 -0.85457 0.0100376 0.793881 -0.0787259 0.0466451
1.49817 2.47429 -0.368553 -0.065989 -0.441374 -0.310652
0.220069 0.0651652 0.0350525 0.43394 0.318125 0.161289
-0.284821 1.37956 0.345775 -0.20398 -0.266838 0.373095
1.7449 2.60953 0.111921 0.412822 -0.0637715 -0.215646
-0.170582 0.345292 -0.241799 -0.0765998 0.0393308 0.249233
0.016809 -0.473988 0.0723673 -0.256092 -0.434328 -0.0476426
-0.49757 -0.810252 0.414924 0.071544 -0.326557 -0.0125218
-0.115042 0.0285284 -0.291467 -0.519046 -0.189248 0.111546
0.0524296 -0.158435 -0.164683 0.0110561 -0.332892 0.155681
-0.237368 0.0817703 -0.0880532 -0.125551 0.440789 -0.300877
0.561419 -0.821148 -0.0104109 -0.132812 0.493096 0.144502
0.173177 0.378494 -0.0984308 -0.388497 -0.0781109 0.195372
0.452285 -0.730947 0.0862085 0.215691 0.183218 0.127269
-0.11698 -2.43679 -0.0580225 0.0120826 0.0990318 0.375769
0.0414615 0.0623528 0.511801 -0.114109 -0.266623 0.0930469
-0.0524412 -1.16578 -0.337039 -0.0280321 -0.505917 0.0149857
-0.302591 0.662349 -0.471902 0.29492 -0.398061 0.313491
0.0292064 2.20605 -0.180608 -0.173929 -0.133681 0.185219
0.0729212 -0.322284 -0.27739 -0.0823007 -0.148134 0.70072
-0.230265 -0.866488 0.478548 -0.585932 -0.166438 0.224684
-0.0250796 0.178373 0.174222 0.00837611 -0.23643 -0.0648321
-0.0225611 -0.974065 0.403168 -0.129957 -0.469891 -0.133787
0.0989984 -0.263974 -0.126366 0.240965 -0.380279 -0.0116563
1.41743 2.34527 -0.765388 -0.0694412 -0.552641 0.0618315
-0.228026 0.352438 -0.112832 -0.208182 -0.287399 0.0987578
0.340312 0.330756 0.140197 0.36262 -0.248033 0.376241
-0.419644 1.70965 0.438571 -0.373052 0.0239937 -0.112075
-0.170044 -0.63909 -0.181402 0.305399 0.230138 -0.299733
0.898877 0.753406 -0.0454351 0.212847 -0.558814 0.0777402
0.392379 -0.441676 -0.568156 -0.60348 -0.434179 0.136548
-0.502194 0.350577 0.0533365 -0.0606372 0.107547 -0.204594
-0.321751 0.196859 -0.465803 0.158551 -0.163513 0.460271
-0.148809 0.131549 -0.897419 -0.109698 0.28293 -0.0326285
-0.222636 0.249805 -0.0821662 -0.255106 0.433788 0.187189
-0.352773 -0.377017 0.22365 -0.0834417 0.149299 -0.126606
0.0298122 0.209968 0.422783 -0.220401 0.484864 0.639092
0.245814 1.39693 -0.157537 0.059664 -0.0478255 -0.236141
-0.483428 0.105193 -0.341681 -0.156586 -0.178787 -0.0184745
-0.0857135 -0.862237 0.371728 0.27838 -0.154322 -0.0714904
0.498417 1.46487 -0.301778 -0.624582 -0.157533 0.0173985
-0.203105 0.238129 0.316783 -0.0381955 0.269227 -0.361678
1.345 1.84892 0.0534305 -0.292762 -0.119267 0.0158544
0.214043 -0.766609 0.319717 -0.056345 0.093436 -0.230385
-0.104914 -0.232385 0.439807 -0.0426587 -0.10283 -0.0386961
0.52071 2.71336 -0.0176436 0.401202 -0.408474 0.0584293
-0.617924 1.42394 -0.223237 0.141271 -0.182047 -0.0157624
0.0116342 0.354317 0.00869671 -0.141127 -0.0685407 0.211611
0.179063 -1.20497 -0.268223 0.768996 -0.0294052 -0.0737457
0.222219 -0.0154405 0.0829036 0.434155 -0.273139 0.00855562
0.0471704 -2.09156 0.338955 0.0733027 -0.18057 0.186811
-0.454023 -0.0951679 0.154126 -0.464806 0.303894 0.0139739
1.19429 3.13882 0.246474 0.0405306 -0.00454226 0.230488
0.189838 -1.90437 0.38843 -0.173085 -0.0852854 0.201439
0.0165736 1.08217 0.124506 0.405884 0.375962 -0.233557
-0.0333232 0.420694 -0.472088 -0.130902 0.197746 0.264689
-0.138842 -0.544587 0.277234 -0.102757 -0.537565 0.244896
-0.160508 0.137365 0.110957 0.616133 0.510288 0.348091
2.19973 2.54466 0.643614 -0.537061 -0.184505 0.00871212
-0.714285 0.475663 0.324942 0.244562 -0.443385 -0.131076
-0.206825 0.322541 0.0674362 0.204907 0.127214 -0.232038
0.565835 0.655957 -0.250687 -0.129515 0.218904 -0.294338
1.30071 2.53876 0.526731 0.592064 0.0858319 -0.0125309
1.22009 2.01127 -0.365996 0.222171 -0.00452131 0.259401
0.277204 0.915956 -0.178108 0.103334 0.265378 -0.30748
-0.163667 -1.62907 -0.0466434 0.0683628 -0.206252 0.0763907
-0.161286 0.497223 0.723185 -0.537405 0.117426 0.0129744
-0.0724423 1.03329 -0.542361 -0.0757082 0.0974168 0.00468899
-0.728556 -0.181671 -0.0800761 0.424929 0.107195 0.227854
0.501033 -0.199795 -0.0815977 0.62252 0.210146 -0.251092
-0.327651 0.119501 -0.0661312 -0.11197 -0.00100103 0.12572
0.272807 -0.394427 0.285696 -0.217735 -0.249302 0.372562
1.21533 2.20422 -0.317025 -0.031495 0.040479 -0.0462315
0.624013 -0.286726 -0.405007 0.303091 0.00846699 -0.494041
-0.342122 -0.64012 0.170244 0.0499209 0.23826 0.0420613
-0.451971 -0.327335 -0.178693 -0.12019 0.367517 0.0501527
2.00976 1.07209 -0.221172 0.155442 -0.707358 0.252743
-0.346111 1.05314 -0.0866783 0.149142 -0.186976 -0.353994
-0.726368 1.37346 -0.102579 -0.0428885 -0.0949548 -0.0615408
0.250951 1.03589 0.104767 -0.388043 -0.21638 0.381255
0.197433 0.00734399 0.633074 0.0981421 -0.0830292 -0.0865504
1.16386 1.70417 -0.16034 -0.162762 -0.140917 -0.0710873
-0.270718 -0.0772234 0.320903 0.576014 -0.186396 0.00540601
-0.0911686 0.920287 -0.34327 0.446123 -0.0431215 0.284543
-0.29638 0.259387 0.146259 -0.335278 0.358674 0.260716
-0.0782017 -0.527487 0.317609 0.179514 -0.226366 0.711384
0.152972 -0.839892 0.0706298 -0.0788529 -0.377084 -0.327754
0.033563 0.15511 -0.178738 -0.00285041 0.504277 -0.226722
-0.420077 0.682842 -0.200052 -0.0101652 -0.148208 0.203878
0.126017 0.26869 -0.410547 0.0561388 -0.215248 0.166431
-0.106768 1.76243 0.228238 -0.0243256 0.499956 0.0181194
0.0108764 0.397382 -0.000425544 0.06119 -0.322327 0.38832
1.53535 2.49964 0.0340006 -0.243426 0.0911383 -0.454123
-0.490844 0.122589 0.40949 0.395936 -0.196952 -0.193761
0.226995 -0.558881 -0.398377 -0.514977 -0.273266 0.0603524
0.145255 -0.534931 -0.2488 0.153072 0.258916 -0.411565
-0.174144 -1.06737 -0.152813 0.225935 -0.360771 0.105208
0.167497 0.252488 -0.204106 -0.0399529 -0.129535 0.00726359
0.308522 2.05556 -0.462293 0.0174276 0.191035 0.118788
0.287637 0.871406 -0.0863359 0.146468 -0.111731 0.281206
-0.730872 0.0084959 -0.287351 -0.216663 -0.146547 0.0994616
-0.223982 0.344623 0.17781 -0.0555792 0.0497738 -0.0429811
0.191712 -0.110254 0.219105 0.465502 0.0538677 -0.0221981
-0.254124 -0.2913 0.099894 0.323052 -0.389117 0.712562
-0.57114 -0.265797 -0.229751 -0.173413 0.421028 -0.222806
-0.537364 0.188305 -0.0561254 -0.162211 0.619294 -0.144623
0.037317 -0.0270617 0.125202 0.088969 0.181541 0.338487
-0.407985 -0.51523 0.143967 -0.356327 -0.362796 -0.524429
0.982662 2.88068 -0.0829476 0.220756 -0.0161222 -0.190103
0.249705 0.260404 0.0773984 0.218559 0.100224 0.76696
1.4529 2.41948 -0.0508379 0.0213243 0.428809 0.365892
0.337059 0.298785 0.0372969 0.0162902 0.361529 -0.274934
0.0156202 0.453968 0.039823 -0.158351 -0.347587 0.195075
1.79739 1.75306 -0.189872 -0.0346213 0.317322 -0.156288
0.171944 0.344255 -0.118271 -0.0121087 -0.111703 0.393101
0.322873 0.130816 -0.365521 -0.474237 0.0424272 0.160438
0.354268 0.84362 0.462391 0.0587377 0.533055 0.113008
-0.692804 0.335078 -0.159137 0.129945 0.0792824 -0.205135
-0.161673 -0.107461 0.243486 0.704935 -0.206026 0.0415946
0.933976 2.82462 0.0979842 0.155291 -0.0812054 0.0207039
-0.189145 0.229581 0.27457 0.572749 0.266931 -0.132462
-0.369027 -0.592814 -0.449564 -0.0183902 -0.114825 -0.145645
1.23054 3.06296 -0.737067 0.320172 0.0986452 -0.303737
-0.256246 1.47537 -0.519136 0.0761682 -0.0794679 -0.042544
-0.124387 0.088184 0.194505 -0.501752 -0.504452 0.399114
-0.219662 -0.0660519 -0.0159614 -0.112911 -0.115329 -0.125299
0.475874 -0.343429 -0.601759 -0.0799858 -0.384691 -0.128487
1.09883 3.07529 0.0248408 0.420936 0.122839 0.00105305
0.297217 -0.840652 -0.340974 -0.200362 0.411171 -0.110416
0.190087 0.83442 0.0440053 -0.212961 -0.259647 0.0929778
1.55771 2.44417 -0.256453 -0.434152 0.108075 0.351873
-0.390354 0.303004 -0.049714 0.633321 -0.843211 0.219536
0.357381 -0.390581 -0.171301 -0.373741 0.226345 0.10864
-0.138341 -0.236356 -0.0570792 -0.822382 0.371767 0.0638788
0.221419 -0.237598 -0.0331834 -0.178837 0.0568822 0.0813275
2.28574 2.63419 0.272868 -0.288014 0.066258 -0.325797
0.00902104 1.12195 0.385787 0.574289 0.263768 -0.452287
-0.143036 -0.364197 0.0337078 -0.136211 0.0593317 0.100022
0.45147 -0.244067 0.188132 0.0378237 0.0298974 0.288663
-0.307993 0.998164 0.0294552 -0.433735 0.545733 -0.115177
0.127455 2.85177 0.0585173 -0.371267 -0.378442 -0.368037
0.0414938 1.73622 0.0707862 -0.589549 0.143878 -0.0192722
0.179625 -0.0065568 -0.334377 0.15022 0.115733 -0.577361
0.486728 -0.10686 0.314901 -0.12626 0.193101 -0.030497
-0.818366 -0.201593 0.270974 0.0400085 -0.218079 -0.0825975
0.115047 -1.34618 -0.232093 -0.24934 -0.128771 -0.150871
-0.21265 -0.745084 0.630207 -0.133813 0.11337 -0.249607
-0.0130199 -0.952871 -0.432724 0.174458 0.572636 -0.384466
0.134337 -0.375291 0.267364 -0.25337 -0.0914479 0.125163
0.347605 0.245019 0.0562858 -0.161714 0.187055 -0.603856
0.510027 1.29403 0.0335078 -0.657134 0.00565081 -0.0344696
0.370428 0.582897 0.709063 -0.252018 0.123547 -0.349768
-0.223098 0.494196 -0.160352 0.297339 -0.739887 0.372598
0.260136 1.19441 -0.946425 0.215319 0.26573 0.0829719
1.36886 2.50912 -0.161202 -0.204038 -0.0445675 0.0470937
-0.204835 -1.6899 -0.400294 -0.213806 0.356144 0.216951
-0.0638944 -0.709671 0.30663 -0.145718 -0.0419476 -0.355327
0.0723735 -0.238174 0.320307 -0.480292 -0.0861532 0.162475
1.19619 2.29175 -0.0124027 0.129067 0.000933793 -0.17275
0.866215 2.35291 0.16503 0.487787 0.271056 0.291106
0.272636 -1.14129 0.116261 -0.0350134 0.00973562 -0.255491
-0.0221813 -0.0129237 -0.373005 0.326544 -0.0238018 -0.0356859
-0.178076 -1.14509 -0.277693 -0.0206784 0.130953 0.875489
